1.txt
-12	10010111	8
-11	00000010	8
-10	00000011	8
-9	101010011	9
-8	111001101	9
-7	0100001	7
-6	00110110	8
-5	100000001	9
-4	110100100	9
-3	0010000	7
-2	1100000	7
-1	10100	5
0	011	3
1	10110001	8
2	01010101	8
3	111000001	9
4	111101110	9
5	101100000	9
6	1011000011	10
7	00100111	8
8	10011010	8
9	101101111	9
10	00001100	8
11	00000110	8
12	00000111	8
13	10110010	8
14	01001111	8
15	110000110	9
16	110000111	9
17	11000010	8
18	110111101	9
19	0001001	7
20	10011100	8
21	11011111	8
22	11111100	8
23	11011000	8
24	11100010	8
25	11111010	8
26	10111111	8
27	01011001	8
28	01011000	8
29	11000100	8
30	01010011	8
31	100001011	9
32	000011111	9
33	111111110	9
34	10101111	8
35	1011100010	10
36	1011100011	10
37	110110101	9
38	0100011111	10
39	111110010	9
40	01001000	8
41	10101000	8
42	10010000	8
43	01000110	8
44	10000100	8
45	00001110	8
46	100001010	9
47	000011110	9
48	111111100	9
49	10111001	8
50	110001010	9
51	101110000	9
52	110001011	9
53	10010100	8
54	10000010	8
55	10000011	8
56	00110000	8
57	111111111	9
58	00100100	8
59	10001000	8
60	110110100	9
61	010001110	9
62	0100011110	10
63	001100010	9
64	101011100	9
65	101011101	9
66	111011100	9
67	01010000	8
68	10110110	8
69	00001101	8
70	101101110	9
71	00101011	8
72	001111110	9
73	00000001	8
74	00101100	8
75	110010010	9
76	00010101	8
77	10011000	8
78	100011100	9
79	101010110	9
80	00110100	8
81	10011110	8
82	00000000	8
83	00101010	8
84	00111110	8
85	00101101	8
86	11011011	8
87	11101000	8
88	10011001	8
89	11100101	8
90	00010100	8
91	111010010	9
92	100011101	9
93	111010011	9
94	100011110	9
95	111100110	9
96	11001101	8
97	0000100	7
98	10000110	8
99	110111000	9
100	111110000	9
101	01010100	8
102	01000100	8
103	10010110	8
104	111100101	9
105	0100110	7
106	11100001	8
107	1000101	7
108	01001001	8
109	0101011	7
110	11001000	8
111	11010011	8
112	111001100	9
113	111110011	9
114	111001110	9
115	00010000	8
116	10111101	8
117	10110100	8
118	10011111	8
119	11100011	8
120	00001010	8
121	0101101	7
122	100100010	9
123	1111100010	10
124	1111010000	10
125	0010001	7
126	010010100	9
127	010001011	9
13.jpg
-128	00101000	8
-127	01100011	8
-126	10010011	8
-125	00001100	8
-124	00010101	8
-123	00001010	8
-122	01001010	8
-121	00001101	8
-120	10000101	8
-119	01100000	8
-118	01111110	8
-117	00001011	8
-116	00101111	8
-115	01000001	8
-114	10010110	8
-113	01100001	8
-112	10001001	8
-111	10100000	8
-110	11110010	8
-109	11101111	8
-108	10000011	8
-107	11100010	8
-106	10111111	8
-105	111100010	9
-104	00101100	8
-103	00111100	8
-102	01010101	8
-101	01011010	8
-100	01001001	8
-99	10010111	8
-98	10011000	8
-97	111001110	9
-96	00110011	8
-95	10110111	8
-94	01011100	8
-93	10100001	8
-92	11110111	8
-91	11010010	8
-90	11110011	8
-89	01001100	8
-88	11010111	8
-87	11000101	8
-86	11101010	8
-85	11000001	8
-84	11100011	8
-83	10011101	8
-82	01100100	8
-81	111110100	9
-80	111100011	9
-79	00101101	8
-78	10111011	8
-77	01001011	8
-76	11011111	8
-75	10001100	8
-74	01000110	8
-73	01011011	8
-72	00011110	8
-71	00100111	8
-70	11001001	8
-69	00000100	8
-68	10000000	8
-67	10011001	8
-66	111110011	9
-65	111001111	9
-64	01111111	8
-63	00001000	8
-62	00001001	8
-61	00111000	8
-60	00111001	8
-59	01011101	8
-58	01100110	8
-57	11011010	8
-56	01000100	8
-55	00111010	8
-54	11010101	8
-53	11100100	8
-52	11010011	8
-51	00001111	8
-50	00001110	8
-49	01001101	8
-48	01110111	8
-47	01110000	8
-46	01110001	8
-45	01101011	8
-44	11011110	8
-43	11110000	8
-42	11101011	8
-41	00010001	8
-40	00010000	8
-39	01101000	8
-38	11000000	8
-37	11000011	8
-36	00110000	8
-35	01100101	8
-34	01111010	8
-33	111110101	9
-32	00111101	8
-31	00110101	8
-30	01101110	8
-29	00110111	8
-28	01000011	8
-27	01110101	8
-26	01110100	8
-25	00000001	8
-24	00000000	8
-23	10101000	8
-22	10101001	8
-21	10010101	8
-20	10001101	8
-19	10001110	8
-18	01000111	8
-17	00010111	8
-16	00010110	8
-15	00011111	8
-14	01011000	8
-13	00010010	8
-12	00100011	8
-11	10100100	8
-10	10100101	8
-9	10000010	8
-8	00000101	8
-7	10011010	8
-6	10000001	8
-5	10000111	8
-4	111110010	9
-3	00101011	8
-2	00101010	8
-1	00110010	8
0	1111110	7
1	10011011	8
2	11100110	8
3	11111011	8
4	11100001	8
5	10010010	8
6	00100101	8
7	10011111	8
8	10110101	8
9	10101110	8
10	11110100	8
11	00011010	8
12	01101101	8
13	01100111	8
14	01101100	8
15	11101100	8
16	0010000	7
17	01000101	8
18	10111110	8
19	00111011	8
20	11010100	8
21	11101110	8
22	10011110	8
23	10001010	8
24	10110100	8
25	10101111	8
26	10001011	8
27	10110110	8
28	10100010	8
29	10000110	8
30	10100011	8
31	01110110	8
32	11010110	8
33	11001110	8
34	10010100	8
35	11111000	8
36	11100101	8
37	11011100	8
38	10010000	8
39	00011101	8
40	01110011	8
41	10010001	8
42	0000011	7
43	01110010	8
44	00011100	8
45	01101010	8
46	11000100	8
47	10100110	8
48	10111100	8
49	11001010	8
50	11000110	8
51	01101001	8
52	11100000	8
53	10001111	8
54	01010100	8
55	01111100	8
56	01111101	8
57	11000010	8
58	00110001	8
59	01011110	8
60	01011111	8
61	10011100	8
62	01111011	8
63	01010011	8
64	00011001	8
65	11110110	8
66	00110110	8
67	00111111	8
68	00111110	8
69	10111000	8
70	10101011	8
71	11101101	8
72	11000111	8
73	11001101	8
74	11011000	8
75	01001110	8
76	01001111	8
77	11011101	8
78	10111101	8
79	01010110	8
80	01010001	8
81	11111111	8
82	0000001	7
83	10100111	8
84	11111110	8
85	11101001	8
86	11001100	8
87	00011011	8
88	11010001	8
89	10110000	8
90	11011011	8
91	11010000	8
92	00100010	8
93	10101100	8
94	00100110	8
95	01001000	8
96	01000000	8
97	01010000	8
98	01000010	8
99	11001011	8
100	00110100	8
101	10111010	8
102	01010010	8
103	00010011	8
104	11011001	8
105	11001111	8
106	11110101	8
107	01010111	8
108	00101110	8
109	11001000	8
110	10110011	8
111	00011000	8
112	01101111	8
113	10110010	8
114	10111001	8
115	10001000	8
116	01011001	8
117	10110001	8
118	10101101	8
119	00100100	8
120	10101010	8
121	11101000	8
122	10000100	8
123	01111000	8
124	00010100	8
125	01111001	8
126	01100010	8
127	00101001	8
14.png
-127	0111011010	10
-126	0111011011	10
-125	001101111	9
-122	00110010	8
-121	001110111	9
-120	000110	6
-119	001101010	9
-118	00110011	8
-117	011010011	9
-116	010101010	9
-115	001101110	9
-114	000111	6
-112	01111101	8
-111	010110110	9
-110	001101011	9
-109	100000101	9
-108	01110011111	11
-107	01010111111	11
-106	00111001	8
-105	010101011	9
-104	0111000110	10
-103	100011	6
-102	010110010	9
-101	01111100	8
-100	01111110	8
-99	011111111	9
-98	011111110	9
-97	010110111	9
-96	001001110	9
-95	001001100	9
-94	010110100	9
-93	010100101	9
-92	00110000	8
-91	0111001110	10
-90	000000111	9
-89	0110100010	10
-88	100111011	9
-87	0101111110	10
-86	110011	6
-85	0010001110	10
-84	01000101	8
-83	0111000111	10
-82	010000100	9
-81	1001010	7
-80	1000000	7
-79	010110011	9
-78	10000111110	11
-76	1001100	7
-73	10011010	8
-72	1000010	7
-71	0110000	7
-70	100100	6
-69	0100110	7
-68	0101000	7
-66	0100100	7
-65	1001111110	10
-64	1001111111	10
-63	001001111	9
-62	011100000	9
-61	001001101	9
-60	0011111	7
-59	011110100	9
-58	010110101	9
-57	0101110010	10
-56	011101011	9
-55	00110001	8
-54	01110100	8
-53	110010	6
-52	010111010	9
-51	01111001111	11
-50	1001111011	10
-49	011011100	9
-48	01001110111	11
-47	010000010	9
-46	00100001111	11
-45	0101111111	10
-44	100110110111	12
-42	01011000	8
-41	100001100	9
-39	0100101011	10
-38	0010001111	10
-37	011100010	9
-36	00010	5
-34	01000011110	11
-33	01000011111	11
-32	010000101	9
-30	010000110	9
-29	100001110	9
-28	10011100	8
-27	010011110	9
-26	01100100	8
-24	0110001101	10
-23	0110001100	10
-20	10000111111	11
-19	1001011	7
-17	1000011110	10
-16	00111100	8
-15	011000100	9
-14	01110010	8
-13	01011110	8
-12	00100010	8
-11	010010100	9
-9	100000110	9
-8	1000011010	10
-7	010010110	9
-6	00000110	8
-5	00100000	8
-4	00110100	8
-3	00110110	8
-2	110100	6
-1	101	3
0	111	3
1	00001	5
2	011100001	9
3	001111010	9
4	00000100	8
5	00000101	8
6	0110001010	10
7	0110001011	10
8	0011110111	10
9	0011110110	10
10	1001101110	10
11	011001010	9
12	011110101	9
13	01010110	8
15	100111110	9
16	1001101100	10
17	110001	6
18	0101110011	10
19	0111101110	10
20	0111101111	10
21	011110110	9
22	011101010	9
23	00000000	8
25	010111000	9
26	00000001	8
27	010100100	9
28	010111011	9
29	1000001001	10
30	0110110111	10
31	1001111010	10
32	011011111	9
33	011010101	9
34	110111	6
35	011011101	9
36	0110011011	10
37	000001111	9
38	010000011	9
39	0101001111	10
40	0010000110	10
42	0010010	7
43	01111000111	11
44	100110110110	12
47	0111100010	10
48	0100111110	10
49	011001011	9
50	0100011	7
51	110110	6
52	0100001110	10
53	0111011110	10
54	0111011111	10
55	011101110	9
56	100000111	9
57	0100101010	10
58	001000110	9
59	01000100	8
60	01010100	8
61	10011011110	11
62	010111110	9
63	10011011010	11
65	011110000	9
66	0100111111	10
67	011001110	9
68	00101	5
69	011001111	9
70	01111000110	11
71	10011011111	11
72	010010111	9
73	01000000	8
74	010100110	9
75	10000110110	11
76	001000010	9
77	0101001110	10
78	00111000	8
80	10000110111	11
82	00100001110	11
83	100111010	9
84	000001110	9
85	100010	6
86	010101110	9
87	011001100	9
88	0110011010	10
89	010011100	9
90	0101011110	10
91	011010000	9
93	0100111010	10
94	01001110110	11
95	0110100011	10
96	01010111110	11
97	011010010	9
98	011011110	9
99	011100110	9
100	100111100	9
101	1000001000	10
102	110101	6
103	011110010	9
104	011011010	9
105	011010100	9
106	0110110110	10
107	00000010	8
108	0110001110	10
110	0111100110	10
112	0110001111	10
113	01111001110	11
114	000000110	9
115	01101100	8
116	01110011110	11
119	110000	6
120	01101011	8
121	001110110	9
123	011101100	9
124	001110100	9
126	001110101	9
15.ps
10	000110	6
13	000101	6
32	011	3
33	100101011011111	15
35	100101011011110	15
36	10110	5
37	10111	5
40	1001010111	10
41	111001111111100	15
44	1001010110110	13
45	111111001	9
46	11110	5
47	111110	6
48	001	3
49	1000	4
50	0000	4
51	0100	4
52	0101	4
53	11101	5
54	11001	5
55	11000	5
56	1111111	7
57	11010	5
58	100110	6
61	1001110	7
65	101010	6
66	1001111	7
67	101000	6
68	11011	5
69	101011	6
70	101001	6
71	1110000	7
72	11100010	8
73	111000110	9
76	1110001110	10
77	1110010	7
78	11100110	8
79	111001110	9
80	11100011110	11
82	1110011110	10
83	111000111110	12
84	1110001111110	13
85	11100011111110	14
86	111000111111110	15
87	1110001111111110	16
88	11100011111111110	17
89	111000111111111110	18
91	1110001111111111110	19
93	11100011111111111110	20
95	11100111110	11
97	1001000	7
98	111000111111111111110	21
99	111111000	9
100	111001111110	12
101	111111011	9
102	111111010	9
103	1110011111110	13
104	10010110	8
105	1110001111111111111110	22
106	100101110	9
107	11100011111111111111110	23
108	10010010	8
109	1001011110	10
110	10010100	8
111	111000111111111111111110	24
112	10010011	8
113	1110001111111111111111110	25
114	1110001111111111111111111	25
115	1001011111	10
116	11100111111111	14
117	111001111111101	15
118	10010101100	11
119	100101011010	12
120	1001010101	10
121	1001010100	10
122	10010101101110	14
123	000100	6
125	000111	6
16.svg
9	011110110	9
10	11101111	8
13	11011110	8
32	1111	4
33	101111110111	12
34	00100	5
35	11011111	8
37	00110	5
44	00111	5
45	1110000	7
46	11011010	8
47	00101	5
48	0110	4
49	110010100	9
50	11001011110	11
51	11000	5
52	11010	5
53	01110	5
54	10110	5
55	1110001	7
56	0111110110	10
57	11011011	8
58	00000110	8
59	10000	5
60	01000	5
61	10001	5
62	111010	6
63	110010101	9
65	110010110	9
66	11001011111	11
67	1100101110	10
68	1100100	7
69	1011110	7
70	1110110	7
71	1011100	7
73	10111110	8
76	1101110	7
77	1100110	7
78	10111010	8
79	110011110110	12
80	110011110111	12
81	0111110111	10
82	011111010	9
83	10111111010	11
84	1011111100	10
85	00000111	8
86	0000010	7
87	000010	6
88	101110110	9
89	1011101110	10
97	10100	5
98	11001110	8
99	0111111	7
100	0000111	7
101	0101	4
102	0000110	7
103	110011111	9
104	01111100	8
105	01001	5
106	11001111010	11
107	1100111100	10
108	1011101111	10
109	1101100	7
110	111001	6
111	00010	5
112	000000	6
114	10101	5
115	00011	5
116	1001	4
117	101111111	9
118	101111110110	12
119	11101110	8
120	0111100	7
121	01111010	8
122	011110111	9
17.tif
-128	10101100	8
-127	10010101	8
-126	10110000	8
-125	110111011	9
-124	101010111	9
-123	11110101	8
-122	10110001	8
-121	111111101	9
-120	11110000	8
-119	10111000	8
-118	10001001	8
-117	111110101	9
-116	011011110	9
-115	10101000	8
-114	101101110	9
-113	10010001	8
-112	10000111	8
-111	11110001	8
-110	0000011	7
-109	10111001	8
-108	00111011	8
-107	111010001	9
-106	10001101	8
-105	01001011	8
-104	111110000	9
-103	110101110	9
-102	011011111	9
-101	10101001	8
-100	00101100	8
-99	101101111	9
-98	101101101	9
-97	01010001	8
-96	10110011	8
-95	00001111	8
-94	00111100	8
-93	10100001	8
-92	01110111	8
-91	111100100	9
-90	111100101	9
-89	11010011	8
-88	110110100	9
-87	00100000	8
-86	00100001	8
-85	00101001	8
-84	0101011	7
-83	10010011	8
-82	10100111	8
-81	01000110	8
-80	10111111	8
-79	01000111	8
-78	10111100	8
-77	110101111	9
-76	111110100	9
-75	01001000	8
-74	11011001	8
-73	11100001	8
-72	00101101	8
-71	10011000	8
-70	11101101	8
-69	010111100	9
-68	0101111110	10
-67	001011100	9
-66	0010111111	10
-65	00000010	8
-64	00000001	8
-63	10000011	8
-62	00011111	8
-61	101101010	9
-60	00001101	8
-59	00010001	8
-58	11111111	8
-57	10100100	8
-56	10111010	8
-55	00111111	8
-54	00111110	8
-53	0111001	7
-52	11010100	8
-51	11010101	8
-50	00110010	8
-49	111001100	9
-48	00111000	8
-47	00110111	8
-46	110110101	9
-45	11100111	8
-44	10101111	8
-43	00110100	8
-42	00110101	8
-41	100111010	9
-40	100110111	9
-39	01001110	8
-38	01001111	8
-37	00101010	8
-36	01111111	8
-35	111111000	9
-34	110111111	9
-33	01100000	8
-32	10111110	8
-31	0110010	7
-30	01101110	8
-29	01000101	8
-28	01000100	8
-27	10111101	8
-26	11010110	8
-25	11011000	8
-24	11111001	8
-23	111110001	9
-22	01001010	8
-21	01100001	8
-20	01001001	8
-19	111110110	9
-18	111110111	9
-17	00001010	8
-16	00001011	8
-15	111000000	9
-14	111000001	9
-13	10011001	8
-12	11101100	8
-11	00011010	8
-10	00011011	8
-9	010111101	9
-8	101101100	9
-7	0101111111	10
-6	010111110	9
-4	001011101	9
-3	0010111110	10
-2	001011110	9
-1	0110101	7
0	1100	4
1	01101101	8
2	01101000	8
3	01101001	8
4	01100111	8
5	01100110	8
6	01100011	8
7	00010011	8
8	01011011	8
9	101101011	9
10	0101001	7
11	101000111	9
12	0111000	7
13	01000000	8
14	00010110	8
15	00010111	8
16	10100101	8
17	0000010	7
18	11101111	8
19	10111011	8
20	00100110	8
21	10001111	8
22	01011101	8
23	00100111	8
